"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Chile","CHL","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.5489682871656","66.9066114428361","67.2493028213087","67.5452315506512","69.6129324968221","71.6960932872646","73.7954191331206","75.9103840541797","78.0414712651091","80.1881347375077","82.3503258570686","84.5285742103826","86.7222951189385","88.9317350771706","91.1568766189602","93.3642234686664","94.9414885241106","95.2167149593196","95.1685815483645","95.2356042497103","95.2628448029614","95.2920244547787","95.3228228384528","",
"China","CHN","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3858095689807","13.7504771394736","14.4912585801225","16.5364386131506","18.7051196156204","20.9939612070134","23.3882035150291","25.8891268633777","28.5018140150073","31.2214592412194","34.0472448660203","36.9507361108525","39.938985413215","43.0189727911805","46.1899310936473","49.4481203184288","52.7910624216511","56.2128873830603","59.700945981579","63.2498394976181","64.6096780871316","65.9328271010443","67.220232502194","",
"Cote d'Ivoire","CIV","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.57764505727547","9.9184805397675","10.258641277738","10.5980063244405","10.9366864363534","11.2775051282803","11.6212834814289","11.9679176366147","12.3173033765807","12.66913442274","13.0235155424856","13.3803416810233","13.7394154062349","14.1006387706605","14.4639143714892","14.8298832613884","15.1982015840218","15.5687755324345","15.941422971177","16.3158871640333","16.6919892427155","16.9701696011372","17.2462063328749","",
"Cameroon","CMR","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0132957543959","21.5533150051435","21.0971672378265","20.6448905848256","20.1965251173582","19.7520060166197","19.3155448289318","18.8875223397891","18.4680103789469","17.9904387695786","17.5183115386851","17.0515657397649","16.590126219318","16.1339091051517","15.682844751873","15.2368287657168","14.7957616498896","14.3595111709982","13.9279930008082","13.5010596668643","13.0785833669272","13.0584065243194","13.0357748042804","",
"Congo, Rep.","COG","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3161244038877","15.4660085904862","15.6150384744723","15.7632134141778","15.9105857588478","16.0571611832713","16.2029471468294","16.3480078043533","16.4923001494281","16.6358305351716","16.7786727484491","16.9208446371594","17.0622916306366","17.2030993640302","17.3432820051613","17.4827857091482","17.6216244705532","17.7598887573299","17.8975993339261","18.034778610067","18.1713637419349","18.3074560277274","18.4429900960156","",
"Comoros","COM","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9209650316125","24.7530400283767","24.5910208997754","24.4350127867944","24.2854349928366","24.1430144891078","24.0071824950996","23.8783331678283","23.7757562790643","23.7045355667733","23.6385366064887","23.7267226704299","23.8428194363373","23.9674441250428","24.0996862340385","24.23838276368","24.3825527729074","24.5315262861032","24.6842466110592","24.8399661675861","24.9977037739984","25.1675666699706","25.3526524290332","",
"Caribbean small states","CSS","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.525435097996","42.6495075614534","42.7726317461186","42.9041459738101","43.0445883112918","42.941972419546","42.8368900661974","42.7293462122642","42.6193375472546","42.507032342663","42.392285078301","42.2750915625702","42.1554655684646","42.0410218795926","41.9263832261783","41.8094213554844","41.6904711983124","41.5671007500095","41.4392200681632","41.3069219309013","41.1699513776636","41.0282223718004","41.3266856014176","",
"Curacao","CUW","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2620908592998","76.3014025901224","76.2770349213817","76.1630589383833","76.0914417793225","76.1292788209578","76.168806165453","76.2091059972509","76.2501726892165","76.2917029713945","76.3340034185215","76.3767746655883","76.4203317482236","76.4708626270286","76.5273224846116","76.5904409681458","76.6597540848503","76.7351116466327","76.8160560184954","76.8146494836512","76.8191579489765","76.8290218641798","76.8445151082956","",
"Czechia","CZE","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.7871788951131","85.808440150075","85.8322481586426","85.8568821670848","85.8823446221492","85.9086291237147","85.9357410703103","85.9636807525047","85.9924476313539","86.0220432490782","86.0524595064237","86.0837072030318","86.3968372517735","86.7232031858229","87.0501568631423","87.3775457055471","87.7057679452498","88.0348085310808","88.3644332778931","88.6948781559602","89.0261433543038","89.3582260011933","89.6911294519732","",
"Germany","DEU","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.8785060990765","95.892832101918","95.9070869668755","95.9212758834218","95.9902014679778","96.0590866011226","96.1278514542408","96.1966396469593","96.26531081316","96.3339416033468","96.4025187698954","96.4710505923307","96.5266492352619","96.582247167168","96.6378502188444","96.6934487272058","96.7500429615828","96.8075553378322","96.8660674565551","96.8705960796567","96.8760471917282","96.8824891248943","96.8898488990896","",
"Djibouti","DJI","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4672927199696","26.4766342280221","26.4859790252042","26.495321004787","26.5046645069005","27.3800910796517","28.2531849877082","29.1237328402444","29.9917282042024","30.8569469070027","31.7217801590586","32.5862898477875","33.4503143714739","34.3141310003484","35.1773379919643","36.0406591910231","36.9034579672701","37.7659979778095","38.6283121443525","39.4904333285141","39.5254517732902","39.5623765850528","39.6012054754992","",
"Dominica","DMA","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.4719018595809","94.471901986014","94.4719022420258","94.4718989012128","94.4718995280188","94.4718971519153","94.4719020764709","94.4719008056169","94.8388983459277","95.2034866707861","95.5656865806852","95.9254924225795","96.2829017940545","96.6379323089358","96.9905835667988","97.340865611524","97.6887725645573","98.0343316330664","98.3775433922739","98.5553113218469","98.6405223931316","98.7226984310222","98.8018289360977","",
"Dominican Republic","DOM","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4876414736072","52.7325119839436","52.2893427266583","51.8090415524549","51.3162959751453","50.8281154625688","50.3439520568717","49.8638531547907","49.3876058803168","48.9156070738081","48.4470925370126","47.9894753603467","47.5393251594651","47.0912268376896","46.6448631446763","46.2000022096179","45.7565503783301","45.3145190117094","44.8746377632392","44.4365867783292","44.0000775190469","43.5646980049231","43.130185712713","",
"Algeria","DZA","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.8528741211107","59.1937059314817","59.5286375682118","59.8573751313093","60.1799851668979","60.4962101781982","60.8064334891504","61.1104179722954","61.4085324466186","61.6988135949645","61.9821667832819","62.2583243344346","62.3112675615157","62.3539736036951","62.3869787491011","62.4103181974106","62.4245094541708","62.4295991441614","62.4260865881791","62.4141342403042","62.3941102109738","62.3662781916518","62.4100996063433","",
"East Asia & Pacific (excluding high income)","EAP","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.512349615885","18.8661820561432","19.5901007468927","21.3569346408968","23.2097098470852","25.1623581297768","27.1936001637227","29.3286888793378","31.5511411251511","33.84591466058","36.2230325240446","38.6588290555991","41.1566618674626","43.7232384962496","46.3579067781902","49.0579559326471","51.8209598554598","54.6432272779514","57.5147552682653","60.4252399912328","61.6102478071388","62.7609675422159","63.8702239808008","",
